scenario,SEQ,SEQCOST,CCCOST,sense,slack,horizon,h2prod,imports,system_cost,obj_bound_dual,h2price,co2seq,dac,elec_cap,elec_cf,total_onwind,total_offwind,total_solar
bca,b,c,a,min,0.02,2040,17.374453720062814,579.0905410001384,1035184570528.0984,-5.050680431274801,1.290513142730136,250000001.07957223,3.5186225991260556,147930.79369723325,0.6841283733694008,977735.1712121278,355447.69328334054,2083540.5464963522
bca,b,c,a,max,0.02,2040,33.99898628575026,492.420432706985,1036755368045.6118,-28.25373914783717,2.4591972537342746,250000000.0106079,5974339.491145328,275947.38598256296,0.7266509090344319,839043.796619873,407428.0667118804,2427548.64545744
bca,b,c,a,min,0.05,2040,15.4575011900609,515.1985146173281,1062640106015.4939,-2.7007252554252177,1.0212609474085463,250000000.00017795,0.10223448060687731,124027.16570623648,0.7259513225822322,1040476.703514679,381735.20414261706,2221479.734654053
bca,b,c,a,max,0.05,2040,45.032210910286004,175.48137979678938,1066320490380.2297,-23.90831752740682,1.9386739186548787,249999999.9719746,38164081.783068314,357839.47185564105,0.7471016761184395,903819.6382514671,463620.99529229023,2657914.1260241093
bca,b,c,a,min,0.1,2040,13.958324053416638,465.2309407046517,1108398392099.976,-0.9108375521275904,0.7935590402622361,250000000.0000012,0.00011196006171485003,103791.28843513344,0.7833528085348255,1057435.2896019423,446325.0429824416,2404723.0180492466
bca,b,c,a,max,0.1,2040,59.75832502852356,138.59308779125934,1114709708140.6072,-19.643401028391757,1.3944387026497007,249999999.97224355,75719335.94069874,461596.0246307478,0.7734142178530321,929924.1112251149,542347.3141024709,3001668.526577075
bca,b,c,a,min,0.02,2045,16.04133966236517,390.7181324720972,925643346182.8538,,88.87947213680212,400000000.0010444,41571881.97138797,147930.75918329685,0.6316364443530922,933321.0595456043,347502.1637363563,2098963.61046894
bca,b,c,a,max,0.02,2045,27.047135265202975,266.0823877634182,940644782044.6663,-3483.0438396971704,250.21650486597542,400204284.1737046,61174309.644019626,276057.96273571043,0.5768597683491697,789894.2384334209,399442.4315367617,2425746.5739113223
bca,b,c,a,min,0.05,2045,15.153694330176243,286.6269249846131,937249305037.1938,,83.79967083854174,400000000.0001068,18733386.457014084,124027.12399733925,0.7116834736218194,990831.6115499343,373682.50409006723,2219410.033588779
bca,b,c,a,max,0.05,2045,37.92941182509506,6.7329737293492045,970861489684.9855,-2116.332472352618,131.73156610606466,360610427.45045596,61031208.89292096,358448.28120869875,0.6270602913131802,854472.7471320954,456015.6050025873,2657626.034368462
bca,b,c,a,min,0.1,2045,14.368396615870456,209.06893924019062,972278373474.6561,,69.91908696034196,399999999.9998157,2514741.62132366,103791.28842779947,0.8063664234263614,1007790.1978164166,438269.3600937112,2402653.318284367
bca,b,c,a,max,0.1,2045,56.01119189735146,3.5227774216603507,1019061106687.085,-94196.53378080866,4818.291972621539,250002147.70224997,103326315.51575154,463374.0598807447,0.7212831212309099,880468.6952028009,534697.9969936148,3000802.8394616013
bca,b,c,a,min,0.02,2050,13.673296609812915,383.35505995499506,857125735927.1099,,73.14927216412467,480115817.60982096,56609877.47754375,147930.75918329682,0.5383934655700713,884138.0101085866,333588.7390548571,2071461.6615529633
bca,b,c,a,max,0.02,2050,26.782294407956474,309.6502827661066,872603740763.4666,-51.75276300833349,3.347708494269161,462344857.95108354,64363545.98024624,250987.84270064908,0.6246356526008506,747472.803913445,389984.1069121731,2416411.86241458
bca,b,c,a,min,0.05,2050,13.663838237595362,380.10975215867876,868461024978.9415,,72.8131559166729,437845763.3131608,41364469.07193579,124027.12399733927,0.6417133438262645,940591.2055199385,359733.20506504364,2191903.3342216285
bca,b,c,a,max,0.05,2050,36.6532645169809,122.19453802870736,902631329592.8444,-39.788551197048236,2.492831411537829,443892151.19339675,61900876.356496975,298518.9654451879,0.7193603136287714,804819.4102874866,443979.14442137466,2630606.3450291837
bca,b,c,a,min,0.1,2050,13.477431238153152,340.13792865852446,901294196044.9448,,73.03394714008716,412666257.02864826,18016544.01089775,103791.28842779947,0.7563647019932914,957549.7916260764,424320.06082262564,2374887.55548085
bca,b,c,a,max,0.1,2050,50.596117251563875,1.1422856711912565e-06,951154854167.9639,-31.180727963255116,1.8131267822018255,385452641.589591,75502782.80200699,386444.84317505313,0.7608409154276944,830072.4961114994,521904.973164662,2972981.1164686605
cca,c,c,a,min,0.02,2025,-0.0,2.5316282711457216e-11,985011771609.9465,,59.8801842087282,0.0,0.40866565320889237,0.0,,382697.8996846875,45828.42674519639,463742.35757908993
cca,c,c,a,max,0.02,2025,3.852207632044295,4.278384064255405e-07,999786941940.3971,-14.410293649611953,0.8512549312104302,100.48399711255269,0.41825869063464605,24959.685719118243,0.9996957367290176,415543.17056747316,49932.952301875106,487571.2810486043
cca,c,c,a,min,0.05,2025,-0.0,9.157959921532892e-12,985011768054.9163,,59.88047844083863,0.0,0.21532532757082945,0.0,,382698.9000773383,45828.42634645788,463740.1905460907
cca,c,c,a,max,0.05,2025,9.211330555620307,3.3334999099123484e-06,1021949706662.3301,-12.916791973498606,0.6396416842709537,-439.5349331998866,3.6833857997388506,59674.9607135203,0.9998330560541269,441818.0414816832,67477.86014705163,510518.30497597257
cca,c,c,a,min,0.1,2025,-0.0,5.623035935638135e-12,985011766117.9587,,59.8772050284713,0.0,0.1078262184827521,0.0,,382697.9660560311,45828.426182465366,463742.17727370095
cca,c,c,a,max,0.1,2025,17.12781164068448,6.2312674078041245e-09,1058887647867.8817,-11.940441230887778,0.48552715400760443,-6.227489553797304,0.005958154833976995,110975.43715958824,0.9997059549237696,475031.6518802479,96160.73939125396,526867.5746516709
cca,c,c,a,min,0.02,2030,-0.0,6.586042460485542e-11,940135908061.9285,,71.71749845320825,100000000.00019208,0.4909922547863478,0.0,,503540.1951949003,107686.21989276461,940052.1873290031
cca,c,c,a,max,0.02,2030,4.607006358075899,1.8150577333645197e-06,955670241248.2961,-17.248608174192515,1.1172039958996163,99999999.95763381,0.1987416675626772,29966.646178241615,0.9861194927348391,527489.7737143417,120257.56195947573,983345.8296938941
cca,c,c,a,min,0.05,2030,-0.0,4.1573958605059646e-11,940135901319.3887,,71.71755257746187,100000000.00015157,0.37978775673255843,0.0,,503542.72493521206,107684.12195441914,940054.0304047742
cca,c,c,a,max,0.05,2030,10.04045459757465,5.3044428480692414e-08,978847044948.6885,-14.645840931939555,0.7017490534466824,99999999.99871652,0.007993900759451864,65295.30364691878,0.9909961991514028,547110.9630394576,136953.40234766327,1055371.5031457604
cca,c,c,a,min,0.1,2030,-0.0,3.873054769137402e-11,940135906006.9792,,71.71765327691925,100000000.0001658,0.42488666570253086,0.0,,503540.2158275591,107686.14762893581,940052.2530370879
cca,c,c,a,max,0.1,2030,18.228140689708635,7.696424283480152e-08,1017367900492.9292,-14.405553611893195,0.6694475889504155,99999999.9786718,0.010978051516567382,119082.84650426748,0.987519444339747,583015.0632000756,166113.20967062417,1100783.467776915
cca,c,c,a,min,0.02,2035,-0.0,9.709883725980996e-11,860689364664.092,,106.30495128105782,300000000.0002719,0.5411975943759705,0.0,,627566.0480174944,204788.86427299256,1326342.2232339
cca,c,c,a,max,0.02,2035,7.002138467942794,43.48794172886126,876035132931.0532,-21.767076860793125,1.701214922079841,300000000.01222056,0.015357037134113773,52559.78402042067,0.8262042475385328,622906.0829146097,218333.67854458085,1430763.7823481783
cca,c,c,a,min,0.05,2035,-0.0,2.456905242512601e-11,860689347403.7537,,106.30489476595643,300000000.00012934,0.26334126655542617,0.0,,627569.4142489953,204790.2537236464,1326333.6467999835
cca,c,c,a,max,0.05,2035,12.953907532057139,9.2560295336169e-06,899094039377.7809,-16.22401567656692,0.8896622981325788,300000000.0570274,1.217794405143121,94888.46291654218,0.856159865451648,622726.2658817349,253594.4924689712,1526860.3299876198
cca,c,c,a,min,0.1,2035,-0.0,2.520832155910803e-11,860689359966.849,,106.30497565915782,300000000.0001283,0.25177601996638843,0.0,,627566.3016424533,204788.96253412624,1326340.078022657
cca,c,c,a,max,0.1,2035,21.04505633889897,2.132142412824014e-07,937306167240.7488,-15.685111125982202,0.8067123949716392,300000000.0063123,0.02918086547804373,150158.32185552383,0.8877283253399932,615612.6695173826,295814.8681422988,1598699.726935979
cca,c,c,a,min,0.02,2040,4.221991731364394,140.71898379947163,970552665741.4359,-4.845961535609733,1.1164071729734077,500000000.0241227,22499445.26924424,36134.691486131385,0.6805782390115763,940448.0341966233,324826.6485733183,1796473.8906961405
cca,c,c,a,max,0.02,2040,21.210063817625727,196.44444056396634,971765658800.4863,-29.925260200458744,2.492185510939719,500000000.001541,84781175.08024812,180122.73751552808,0.6971152410080538,812109.9197813532,350679.67922306905,2181008.1299991617
cca,c,c,a,min,0.05,2040,2.192004525526093,73.05951080318582,996290514034.3685,-3.5975508036744146,0.9850586315885876,500000000.0202085,24645609.483349957,18493.77755735346,0.6904001041559615,964371.5205629591,335538.6728326306,1875237.7047667762
cca,c,c,a,max,0.05,2040,30.905525725432984,105.38493582268018,999287534600.7845,-20.97875380491943,1.4287548479154182,500000000.0001815,93489396.35424864,239781.33734692575,0.7707957484977971,797916.1613136702,408098.6336982416,2290584.9487877605
cca,c,c,a,min,0.1,2040,-0.0,8.450657248566377e-11,1033175767771.382,,387.2660223902064,500000000.0001973,17226565.75699735,0.0,,1024685.7862458209,354803.8760713049,2081723.7438027665
cca,c,c,a,max,0.1,2040,42.94030833208938,10.71753193452296,1044459307717.4829,-18.074675661345122,1.0976437254177915,499999999.99699384,87861177.19584277,319788.03749175125,0.8100365538504106,816129.8714251545,449470.49313727644,2502660.3669428555
cca,c,c,a,min,0.02,2045,4.764773129580333,158.8098836115158,889955215098.3284,,75.92267151049428,617762305.3528497,56156500.8563634,36134.66843769248,0.7680742124965589,890878.4245586649,316773.9473591637,1794404.1905743892
cca,c,c,a,max,0.02,2045,19.125902140349016,72.23360269665048,894923744869.5312,-716.4286182381086,47.080767787012896,538877324.3690904,103798058.16315198,180478.4676925069,0.6263227814173735,762761.6107390814,342863.06217504013,2180333.74675546
cca,c,c,a,min,0.05,2045,2.410550292725168,80.34364086281866,897390946104.3723,,75.7770201141673,636032093.6500846,50398346.003660135,18493.77492231837,0.7592340211508021,914726.4286529017,327485.9730684063,1873168.0044106732
cca,c,c,a,max,0.05,2045,25.876224498169854,5.993403953534298,922552923672.2589,-1789.400560575454,113.8795414424258,513583650.05212414,103027225.71988359,240265.5119432726,0.6418810905189255,748488.9402512766,400244.89629248576,2289854.5814471217
cca,c,c,a,min,0.1,2045,-0.0,1.5259594031277758e-12,922033119472.8647,,75.44859160555468,640709295.0436783,35827928.3542158,0.0,,975040.6941855367,346751.175822359,2079654.042757804
cca,c,c,a,max,0.1,2045,33.060460890920965,1.1594744922015416,966645982147.5793,-994.0244167845116,57.89907189413032,500000395.9718365,88020901.46988302,319970.62760249677,0.6201940175751224,766535.4446649742,441507.8351257738,2500952.3492791187
cca,c,c,a,min,0.02,2050,4.617500180695149,153.90127995950903,824622098336.6085,,75.75346529550883,692722485.1072989,63746779.15755393,36134.66843769248,0.7443340361732016,850092.3214963091,306194.1072890065,1789284.8281922936
cca,c,c,a,max,0.02,2050,14.841350777317155,311.1680060624564,832758696430.4751,-2540.4135584750134,184.66523868185683,567089829.0437512,91386721.84009275,155386.78379362874,0.5586313377887272,713189.9381806746,330533.0955506549,2155632.132544863
cca,c,c,a,min,0.05,2050,2.3653437095296908,78.83690630460872,830968514849.2551,,75.56296638492422,708403719.8749076,58139864.5925149,18493.77492231837,0.7449956225388454,870818.7235615235,313536.6738984264,1846723.286740628
cca,c,c,a,max,0.05,2050,28.33814487641481,140.52206289775418,860525214509.716,-26.60532081249242,1.6599408770148978,580788476.9093328,91098136.16236189,211149.50172519468,0.7757896246731822,709372.8937562855,391513.5661069793,2363028.002687189
cca,c,c,a,min,0.1,2050,-0.0,5.976925137471253e-16,853052017225.4982,,75.26406821449325,699423751.3131616,51787178.3048604,0.0,,924800.2881836125,332801.8768186952,2051888.2807487987
cca,c,c,a,max,0.1,2050,48.27707366642295,6.171864968516592e-07,903927937082.2742,-19.905772070613974,1.0310305337326846,548312046.2343029,83344576.53136274,335391.15707037784,0.8163030863859988,735279.5599838153,443530.88321250957,2748874.0925721377
aab,a,a,b,min,0.02,2025,-0.0,1.9266879369872244e-11,984971201112.1782,,59.77773640359152,0.0,0.2866233524223716,0.0,,382653.57192940393,45853.054714515514,472416.00260264653
aab,a,a,b,max,0.02,2025,4.943244376403649,2.389682564004426e-07,999745767398.3417,-18.197832141472915,1.063039181715197,-18.88266050266001,0.2861038772703294,32031.10153591386,0.9996258358069284,424543.3470618499,51805.03119892089,499524.7100995609
aab,a,a,b,min,0.05,2025,-0.0,1.1901787731948617e-11,984971199560.8577,,59.77769291436833,0.0,0.16279005387104056,0.0,,382653.71850732365,45853.054032082284,472415.88373670995
aab,a,a,b,max,0.05,2025,11.390939297769354,4.317058044883195e-07,1021907619385.2861,-15.021569507126268,0.6371248799525746,-35.668631417404235,0.7937839929520591,73808.64166340424,0.9996537280330273,455028.60385780304,71722.53078483348,523633.77432191814
aab,a,a,b,min,0.1,2025,-0.0,4.1104996944849996e-11,984971203825.279,,59.76897845865222,0.0,0.4094745044817668,0.0,,382653.75971495156,45853.055032397104,472415.7033727267
aab,a,a,b,max,0.1,2025,20.966890148128943,1.591948965194509e-08,1058844039363.7971,-14.493935376162108,0.5792301365775093,-1.0373138444162844,0.024432981414252257,136126.65272595122,0.9976727712524098,490045.6393220309,108126.21273968433,544952.1886625466
aab,a,a,b,min,0.02,2030,-0.0,4.8698353370763556e-11,943991185635.4163,,84.77571970947896,25000000.00008052,0.4646541468385127,0.0,,540154.3330509234,131008.43832287891,952172.8849848717
aab,a,a,b,max,0.02,2030,7.132659502531075,5.405620782046963e-08,959705203766.3975,-20.78738592182258,1.3049592845046434,24999999.999502704,0.007520376150804698,53021.42693713249,0.8502925441600696,569809.0280012065,141899.82709818808,1043880.3511775561
aab,a,a,b,min,0.05,2030,-0.0,2.778479431923473e-11,943991184691.3145,,84.77569300843277,25000000.000076506,0.4312408124150899,0.0,,540154.3891901631,131008.23876548398,952173.2429586282
aab,a,a,b,max,0.05,2030,14.063923037032778,1.0770707148990875e-06,983056163899.5977,-18.95436197293999,1.0235089693997332,24999999.989807855,0.17511575635216306,102256.69508189512,0.8749033450770568,574168.5888252321,174499.9068390207,1139203.4971658152
aab,a,a,b,min,0.1,2030,-0.0,5.4637714500229375e-11,943991184266.3263,,84.77572795338224,25000000.000099875,0.531802683035456,0.0,,540154.3076516106,131008.64660869363,952172.2876697623
aab,a,a,b,max,0.1,2030,24.354062114995518,2.2478288817134074e-07,1021995646037.9192,-18.05680831662369,0.9367531644658095,24999999.99697978,0.032234390771512376,167774.68431023537,0.929261801575315,603413.798514948,209400.5687463356,1242471.588093608
aab,a,a,b,min,0.02,2035,0.8390052726397705,27.964045364955656,915512301189.2717,-7.062463243797663,1.277398964590826,75000000.00131136,0.6090893211083878,8284.580752483624,0.6045236598668958,737894.9556392796,257500.7742323795,1398870.1747902194
aab,a,a,b,max,0.02,2035,21.51330334004637,48.38316111229791,916581323303.1162,-32.13603048485514,2.654760856049196,74999999.99984455,0.024576372324837135,168747.7445276331,0.7728898043510072,684688.2953292355,299178.9594952894,1872774.7251843733
aab,a,a,b,min,0.05,2035,-0.0,1.0221093675701327e-10,922427156551.9836,,199.5690840409249,75000000.00015232,0.4920715291329963,0.0,,742199.827805546,270372.2569156068,1418849.826590572
aab,a,a,b,max,0.05,2035,30.926215399174886,2.181141077104672e-06,940945188316.575,-24.549511077342654,1.7351181100225928,74999999.98798367,0.201266685040218,243224.4279407978,0.7770360871890971,666099.1301745309,348117.9854354352,2030035.2994110018
aab,a,a,b,min,0.1,2035,-0.0,1.1940554340467363e-10,922431031976.1345,,199.60347997981876,75000000.00014025,0.5496356706310526,0.0,,742192.8370401484,270377.6209973709,1418998.4103687326
aab,a,a,b,max,0.1,2035,42.74125522693388,4.3707653485854293e-07,981326537789.3387,-20.415174980942535,1.24620482359679,75000000.00005539,0.058775991715632595,327537.6413141626,0.8038721211399189,681748.0630308879,381394.98220634053,2265391.7497351924
aab,a,a,b,min,0.02,2040,25.747678205405496,858.1701145802889,1047279562356.5735,-4.589694619471837,1.2093506003247438,125000000.01561725,0.02658034094072372,232178.61178504024,0.6463857851640321,972400.5051453222,370700.83608683996,2329317.6749948272
aab,a,a,b,max,0.02,2040,51.21772217048391,316.121835298133,1050025080306.7031,-50.002998070327415,4.792600948546513,125000000.00079414,16870155.6091372,463053.4980576525,0.651800056561004,915310.3109974617,450274.5900541792,2956649.832260421
aab,a,a,b,min,0.05,2040,23.75103323701734,791.6219383002397,1075418346975.7383,-3.1662234387564436,1.0644200559824661,124999999.99884939,0.03570506157580691,210191.26184216884,0.6581924275094502,1019412.2447286401,369192.36170614423,2295858.5805576816
aab,a,a,b,max,0.05,2040,69.3967757834742,190.51919790373879,1080445399384.1478,-32.813989215061675,2.713876134749405,124999999.86790389,68888837.03248622,591330.7018013885,0.6943599617925321,1022686.9676124578,503344.5297097796,3357080.3526223977
aab,a,a,b,min,0.1,2040,21.79861702927302,726.5479055263357,1121716639098.0889,-1.2919825867316073,0.8200101491682259,125000000.0028911,0.139537306792704,189354.90300828012,0.670559651924073,1060658.1110164737,416185.5875629708,2481499.5906976257
aab,a,a,b,max,0.1,2040,86.55496737972015,100.89045565625926,1130065141871.5962,-22.644556293218248,1.4892399035416606,124999999.98513436,94628850.46148893,701202.6132088611,0.7345879831495392,1100271.1936564874,565105.5613799647,3547747.5643118075
aab,a,a,b,min,0.02,2045,25.75885336041355,858.5425825013157,945766355209.807,,99.91815441868133,200000000.0,27326382.816891626,232178.61146675848,0.6466370331005571,928877.094953809,378704.29893658456,2397218.261005791
aab,a,a,b,max,0.02,2045,46.06702251743149,359.90721043248465,961042691596.6465,-10867.122315179944,895.2083910918167,199894037.1380794,44369339.098346844,463761.11465460167,0.5846185138176938,869041.5193130982,442579.2967313152,2955286.5958177466
aab,a,a,b,min,0.05,2045,23.56296831233285,785.3537338497763,959508906099.9631,,93.98585548265828,200000000.0,11770206.348773217,210187.9114192222,0.652991150870394,981769.8681005038,362019.43163091317,2323824.941140228
aab,a,a,b,max,0.05,2045,61.395120740347785,2.7328823648567705e-06,1007437266646.4557,0.0,62.927617692687036,199999999.9717098,63344573.83146775,591330.6998436444,0.6133300565837737,973041.8759369627,495291.82874812215,3355010.652308808
aab,a,a,b,min,0.1,2045,23.67982983253801,789.2487283185445,980686709239.1597,,96.78605213815993,200000000.00000006,1750721.5615979997,189353.6219814443,0.7284336365296958,1011812.1719972541,408129.9041843953,2479429.8889136836
aab,a,a,b,max,0.1,2045,77.95785739739132,1.2558850356249274,1041667610717.9532,-1361.3184164223746,67.55286546062537,125001103.74175468,93883119.07988937,702401.5603223616,0.6591032595113946,1050712.5286654383,557190.9614223819,3546499.808740303
aab,a,a,b,min,0.02,2050,23.106447211232503,770.1378855502154,865185583461.4045,,86.26560693400839,275000000.00000083,40050309.34482004,232178.6114667585,0.5800064473966082,887653.560649151,371551.26301581046,2405074.805153828
aab,a,a,b,max,0.02,2050,41.544538086549366,334.72959118621105,883457354069.9471,-108965.5400559501,7175.767410084833,274985795.082957,54491555.157393575,432732.53214543563,0.5626974802347687,818858.7027353402,429056.9534122104,2928383.6378190294
aab,a,a,b,min,0.05,2050,22.18315428535528,739.3645323299263,876994728416.7949,,88.85183635921166,275000000.0000005,31818118.538797945,210187.9114192222,0.6147529146040569,939214.7825703974,364733.5137461786,2373569.021377001
aab,a,a,b,max,0.05,2050,57.59066062446712,8.80000054900981,915889065882.2865,-131257.44159648815,7872.0846644370085,239656151.9926549,77491575.55621426,519846.8041224405,0.6500241830187238,922905.2915064651,481676.9510446279,3328301.851956836
aab,a,a,b,min,0.1,2050,21.048079489304033,676.1387564254879,897126257718.9371,,82.82503808936994,275000000.0000019,14295142.524208,189353.6219814443,0.6474763202602175,963508.0536093822,394180.60518624727,2465181.82226546
aab,a,a,b,max,0.1,2050,71.84468952588193,3.0322388111518937e-07,963903147621.9187,-40.77482014545705,1.8258959943472144,221447610.59113562,82805230.83183789,599238.4816892219,0.6992198686768817,1000385.6955190662,543103.56235428,3518646.1310125883
bab,b,a,b,min,0.02,2025,-0.0,2.569300571011056e-11,984971202643.3342,,59.7696984827697,0.0,0.3770172545934543,0.0,,382653.4357900942,45853.054668190605,472415.5222071409
bab,b,a,b,max,0.02,2025,4.944737633007752,4.076401082026657e-07,999745767704.354,-18.19781893242477,1.0630403910278972,-11.081933086515269,0.2696502456627443,32040.773858237877,0.999625949417386,424554.79008108325,51804.99563508163,499522.1658146762
bab,b,a,b,min,0.05,2025,-0.0,1.3791514759989189e-11,984971200188.2065,,59.7733829795988,0.0,0.1809138979249052,0.0,,382653.55795198353,45853.054223196246,472415.7898251646
bab,b,a,b,max,0.05,2025,11.395095906903975,2.3585053077464205e-07,1021907619698.2373,-15.021144866387214,0.637083532957196,-14.156552524434044,0.31938660207998015,73835.60202450673,0.9996533593835031,455053.08194915764,71721.2593460758,523660.43754493183
bab,b,a,b,min,0.1,2025,-0.0,1.3791514759989189e-11,984971200188.2065,,59.7733829795988,0.0,0.1809138979249052,0.0,,382653.55795198353,45853.054223196246,472415.7898251646
bab,b,a,b,max,0.1,2025,20.965878862169426,6.565880954743738e-08,1058844039687.6179,-14.49398393878221,0.5792386720632252,-2.8496664456914793,0.10460604667458118,136120.0995196528,0.9976726794502094,490047.0524456239,108127.66292487839,544911.6169540867
bab,b,a,b,min,0.02,2030,-0.0,4.0479658571257065e-11,941941344144.076,,79.56650209251848,50000000.00007624,0.4504585512241702,0.0,,526063.7061153445,124139.76765711737,950798.5539718843
bab,b,a,b,max,0.02,2030,6.706839006278114,3.443932378447461e-07,957622550773.4133,-20.062726109260304,1.2025859167426765,49999999.98565981,0.049968817932058665,48968.121831733646,0.8681856857738852,559465.8709283292,133836.0984558584,1036215.9732245358
bab,b,a,b,min,0.05,2030,-0.0,3.530059491005556e-11,941941336801.662,,79.56631558192338,50000000.000055715,0.44126454802767173,0.0,,526063.8291424733,124139.61210495661,950799.011076538
bab,b,a,b,max,0.05,2030,13.48185786082367,2.909509678742003e-07,980925005183.4535,-18.7306670235063,0.9820501798820962,49999999.99011176,0.05078757140557648,97161.34845513791,0.8848328474702541,564913.8325347287,166017.18011159342,1120776.291945746
bab,b,a,b,min,0.1,2030,-0.0,3.098734695991935e-11,941941336132.1661,,79.56637339437158,50000000.00006235,0.3607537627823715,0.0,,526063.790754449,124139.5871273748,950799.1323796035
bab,b,a,b,max,0.1,2030,23.736125969387817,9.474229244644778e-07,1019781191410.6521,-17.986582555039245,0.9149477702025683,49999999.926105075,0.1282055577672383,161396.3510928721,0.9434733743030317,596607.6632049722,202441.61857523047,1213377.124316973
bab,b,a,b,min,0.02,2035,-0.0,8.952815881243871e-11,893965419683.3807,,152.0036050204459,150000000.00015473,0.509769546730659,0.0,,697103.6123019634,243850.25303653858,1346238.831619335
bab,b,a,b,max,0.02,2035,15.42954679783773,44.339839911625994,896586865952.9016,-30.517074498593555,2.4043352750928983,150000000.00136092,0.012838732373357996,122708.8365666947,0.7672060565249892,667652.8235970188,262606.9308924264,1707401.6621569672
bab,b,a,b,min,0.05,2035,-0.0,7.202257790768404e-11,893965384235.9504,,152.00360608153602,150000000.00011957,0.4623610514872788,0.0,,697108.4525012043,243848.1630463134,1346239.313587938
bab,b,a,b,max,0.05,2035,24.35439499378506,4.3665418947290324e-07,920402432479.7502,-24.15611730842252,1.6413663035158705,149999999.99641427,0.04465922144624672,191297.53583630113,0.7833780919016463,645774.2432701467,301820.6811237531,1893617.3674658914
bab,b,a,b,min,0.1,2035,-0.0,9.292430469338617e-11,893965383681.0757,,152.00360506962215,150000000.00012556,0.49359842494924744,0.0,,697108.4348322491,243848.11539763096,1346239.0310141994
bab,b,a,b,max,0.1,2035,35.68885711288927,4.085009782513465e-07,959960880691.289,-19.500123445924398,1.080812645422634,149999999.9714762,0.07751982089461408,276233.0550171396,0.8012510932084708,641423.0723296902,349616.1411105441,2077825.1183433018
bab,b,a,b,min,0.02,2040,18.160784221830273,605.2989382048991,1012941852134.9165,-7.234101950358401,1.4529305010871056,250000000.04863882,1.515861113689203,167540.82610316447,0.6313918580752795,931592.1612411032,336477.7873451982,2100528.8420560546
bab,b,a,b,max,0.02,2040,44.23106660340256,227.65341576361092,1015200505525.8362,-46.51163214143918,4.26254807090529,250000000.00381985,49589446.24485086,400972.3067252534,0.6494900761752449,904459.1659160365,429192.84313089214,2732661.838811949
bab,b,a,b,min,0.05,2040,16.042357596367246,534.6917786604398,1039807824551.2556,-2.8651891005157792,1.0231393068057537,250000000.01003462,0.026005000431918272,139422.5178285652,0.6702245054321838,1008241.3200285436,367027.9259197852,2203874.5844083074
bab,b,a,b,max,0.05,2040,58.56562168037257,142.97040710416127,1044597960179.4164,-28.909151067990372,2.165159538584576,250000000.04013783,89641493.16254225,493754.75458814716,0.703058780582071,922048.3152488963,458134.4410878846,3109503.6383725023
bab,b,a,b,min,0.1,2040,14.1903308527709,472.963727302808,1084583897913.529,-1.3081580703109164,0.8165662518266344,250000000.00227952,0.040420119606236295,119463.52869775679,0.6918982210847556,1046923.2972753611,408660.7132652473,2407572.291592494
bab,b,a,b,max,0.1,2040,75.0014280129757,2.3322221747031103e-06,1092659322918.4684,-22.803212510277234,1.4612734943617818,250000000.400096,100223463.83648394,606802.1567067272,0.7371401974078965,986228.9674821654,528727.5294617541,3311970.746160464
bab,b,a,b,min,0.02,2045,16.87696709285182,418.1857963847674,902807880608.38,,89.68513350384846,400000000.0000683,58087335.15714214,167540.7738610498,0.5867578626555651,890958.1632226595,328532.2594113649,2157821.7816578373
bab,b,a,b,max,0.02,2045,43.720932248049344,12.013802497578752,918406192402.725,-291538.50132497534,17607.073550777048,288529166.3372747,91370011.17644194,405474.8464665431,0.6349716692834976,855464.8838470527,421690.1822178258,2733521.92260421
bab,b,a,b,min,0.05,2045,16.020296579317698,310.23838869821356,921071629220.917,,86.91107659871808,400000000.002296,35189567.33198064,139422.51701177142,0.6693028347083086,958596.2297552014,358975.2266881495,2201804.889368962
bab,b,a,b,max,0.05,2045,57.47423444068684,3.51098436642029,948444315505.5591,-598.8074938409162,30.58063867056707,250006487.64913124,116187960.7211902,497374.2887639814,0.6848295841214292,872938.5320818423,450809.99417999625,3109786.9850550555
bab,b,a,b,min,0.1,2045,15.45059620930407,231.584430215388,951809545947.4089,,75.01308519266313,400000000.0000119,21179133.53417296,119463.52410767812,0.7533468073137901,997278.2052817051,400605.0301177746,2405502.590984114
bab,b,a,b,max,0.1,2045,70.99673959601606,3.4408668210700197,994831184076.903,-795.9516648140681,37.48907127856012,250004268.7803241,116061502.61837898,610257.411677018,0.6930887748798634,936885.3840768565,521159.20803051017,3311070.9400517717
bab,b,a,b,min,0.02,2050,13.6205532776621,375.9561719753182,834053059445.605,,70.01618691395245,497761381.4594886,75221771.02135222,167540.7738610498,0.47354282824739474,841481.5953580213,316142.6185104996,2130801.0143058654
bab,b,a,b,max,0.02,2050,,,,,,,,,,,,
bab,b,a,b,min,0.05,2050,13.651208577569667,373.89152700702033,852146871417.5626,,69.94733638062031,458147645.3443211,58592895.6340716,139422.5170117714,0.570326058130373,908841.2858019792,345025.92683081096,2176715.3007483515
bab,b,a,b,max,0.05,2050,49.33274192867437,29.71268570570172,882607449522.8492,-478.49335107734476,28.526466448952682,296771880.9947952,95774341.27613708,427810.5603689978,0.6749800200792782,822877.5001499881,436906.2079131168,3084545.0958306417
bab,b,a,b,min,0.1,2050,14.242808270922444,345.44194469940385,881331720380.8564,,69.25773726716722,425663580.3957068,39150608.22789671,119463.52410767812,0.6944569641668968,947037.7997007313,386655.7313931851,2377736.830263409
